quarter,leader,follower,leader_pc,follower_pc,gap_days,same_sector,same_industry,leader_direction
2022Q2,COST,UAL,2.25,-0.32,16,False,False,up
2022Q2,UBER,COST,4.42,2.25,2,False,False,up
2022Q2,COST,UNH,2.25,0.3,16,False,False,up
2022Q2,COST,V,2.25,2.34,20,False,False,up
2022Q2,COST,WFC,2.25,-0.96,20,False,False,up
2022Q2,DAL,CRM,1.0,-0.84,5,False,False,up
2022Q2,GOOGL,CRM,-1.41,-0.84,4,True,True,down
2022Q2,CRM,GS,-0.84,1.21,4,False,False,down
2022Q2,HD,CRM,-2.48,-0.84,17,False,False,down
2022Q2,INTC,CRM,-2.62,-0.84,8,True,False,down
2022Q2,CRM,ISRG,-0.84,0.24,5,False,False,down
2022Q2,CRM,JNJ,-0.84,-0.25,2,False,False,down
2022Q2,JPM,CRM,0.4,-0.84,13,False,False,up
2022Q2,CRM,LLY,-0.84,2.06,3,False,False,down
2022Q2,MA,CRM,-4.95,-0.84,14,False,False,down
2022Q2,CRM,META,-0.84,-1.44,0,True,True,down
2022Q2,MRK,CRM,4.7,-0.84,2,False,False,up
2022Q2,CRM,MS,-0.84,-0.55,1,False,False,down
2022Q2,MSFT,CRM,1.47,-0.84,13,True,True,up
2022Q2,NOW,CRM,5.13,-0.84,1,True,True,up
2022Q2,NVDA,CRM,0.17,-0.84,1,True,False,up
2022Q2,PANW,CRM,-5.13,-0.84,4,True,True,down
2022Q2,PEP,CRM,1.88,-0.84,16,False,False,up
2022Q2,PG,CRM,-0.11,-0.84,1,False,False,down
2022Q2,CRM,RTX,-0.84,0.66,0,False,False,down
2022Q2,TMO,CRM,1.42,-0.84,16,False,False,up
2022Q2,TSLA,CRM,4.3,-0.84,3,False,False,up
2022Q2,CRM,UAL,-0.84,-0.32,1,False,False,down
2022Q2,UBER,CRM,4.42,-0.84,17,True,True,up
2022Q2,CRM,UNH,-0.84,0.3,1,False,False,down
2022Q2,CRM,V,-0.84,2.34,5,False,False,down
2022Q2,CRM,WFC,-0.84,-0.96,5,False,False,down
2022Q2,DAL,GOOGL,1.0,-1.41,1,False,False,up
2022Q2,DAL,GS,1.0,1.21,9,False,False,up
2022Q2,HD,DAL,-2.48,1.0,12,False,False,down
2022Q2,INTC,DAL,-2.62,1.0,3,False,False,down
2022Q2,DAL,ISRG,1.0,0.24,10,False,False,up
2022Q2,DAL,JNJ,1.0,-0.25,7,False,False,up
2022Q2,JPM,DAL,0.4,1.0,8,False,False,up
2022Q2,DAL,LLY,1.0,2.06,8,False,False,up
2022Q2,MA,DAL,-4.95,1.0,9,False,False,down
2022Q2,DAL,META,1.0,-1.44,5,False,False,up
2022Q2,DAL,MRK,1.0,4.7,3,False,False,up
2022Q2,DAL,MS,1.0,-0.55,6,False,False,up
2022Q2,MSFT,DAL,1.47,1.0,8,False,False,up
2022Q2,DAL,NOW,1.0,5.13,4,False,False,up
2022Q2,DAL,NVDA,1.0,0.17,4,False,False,up
2022Q2,DAL,PANW,1.0,-5.13,1,False,False,up
2022Q2,PEP,DAL,1.88,1.0,11,False,False,up
2022Q2,DAL,PG,1.0,-0.11,4,False,False,up
2022Q2,DAL,RTX,1.0,0.66,5,True,False,up
2022Q2,TMO,DAL,1.42,1.0,11,False,False,up
2022Q2,DAL,TSLA,1.0,4.3,2,False,False,up
2022Q2,DAL,UAL,1.0,-0.32,6,True,True,up
2022Q2,UBER,DAL,4.42,1.0,12,False,False,up
2022Q2,DAL,UNH,1.0,0.3,6,False,False,up
2022Q2,DAL,V,1.0,2.34,10,False,False,up
2022Q2,DAL,WFC,1.0,-0.96,10,False,False,up
2022Q2,GOOGL,GS,-1.41,1.21,8,False,False,down
2022Q2,HD,GOOGL,-2.48,-1.41,13,False,False,down
2022Q2,INTC,GOOGL,-2.62,-1.41,4,True,False,down
2022Q2,GOOGL,ISRG,-1.41,0.24,9,False,False,down
2022Q2,GOOGL,JNJ,-1.41,-0.25,6,False,False,down
2022Q2,JPM,GOOGL,0.4,-1.41,9,False,False,up
2022Q2,GOOGL,LLY,-1.41,2.06,7,False,False,down
2022Q2,MA,GOOGL,-4.95,-1.41,10,False,False,down
2022Q2,GOOGL,META,-1.41,-1.44,4,True,True,down
2022Q2,GOOGL,MRK,-1.41,4.7,2,False,False,down
2022Q2,GOOGL,MS,-1.41,-0.55,5,False,False,down
2022Q2,MSFT,GOOGL,1.47,-1.41,9,True,True,up
2022Q2,GOOGL,NOW,-1.41,5.13,3,True,True,down
2022Q2,GOOGL,NVDA,-1.41,0.17,3,True,False,down
2022Q2,GOOGL,PANW,-1.41,-5.13,0,True,True,down
2022Q2,PEP,GOOGL,1.88,-1.41,12,False,False,up
2022Q2,GOOGL,PG,-1.41,-0.11,3,False,False,down
2022Q2,GOOGL,RTX,-1.41,0.66,4,False,False,down
2022Q2,TMO,GOOGL,1.42,-1.41,12,False,False,up
2022Q2,GOOGL,TSLA,-1.41,4.3,1,False,False,down
2022Q2,GOOGL,UAL,-1.41,-0.32,5,False,False,down
2022Q2,UBER,GOOGL,4.42,-1.41,13,True,True,up
2022Q2,GOOGL,UNH,-1.41,0.3,5,False,False,down
2022Q2,GOOGL,V,-1.41,2.34,9,False,False,down
2022Q2,GOOGL,WFC,-1.41,-0.96,9,False,False,down
2022Q2,HD,GS,-2.48,1.21,21,False,False,down
2022Q2,INTC,GS,-2.62,1.21,12,False,False,down
2022Q2,GS,ISRG,1.21,0.24,1,False,False,up
2022Q2,JNJ,GS,-0.25,1.21,2,False,False,down
2022Q2,JPM,GS,0.4,1.21,17,True,True,up
2022Q2,LLY,GS,2.06,1.21,1,False,False,up
2022Q2,MA,GS,-4.95,1.21,18,True,False,down
2022Q2,META,GS,-1.44,1.21,4,False,False,down
2022Q2,MRK,GS,4.7,1.21,6,False,False,up
2022Q2,MS,GS,-0.55,1.21,3,True,True,down
2022Q2,MSFT,GS,1.47,1.21,17,False,False,up
2022Q2,NOW,GS,5.13,1.21,5,False,False,up
2022Q2,NVDA,GS,0.17,1.21,5,False,False,up
2022Q2,PANW,GS,-5.13,1.21,8,False,False,down
2022Q2,PEP,GS,1.88,1.21,20,False,False,up
2022Q2,PG,GS,-0.11,1.21,5,False,False,down
2022Q2,RTX,GS,0.66,1.21,4,False,False,up
2022Q2,TMO,GS,1.42,1.21,20,False,False,up
2022Q2,TSLA,GS,4.3,1.21,7,False,False,up
2022Q2,UAL,GS,-0.32,1.21,3,False,False,down
2022Q2,UBER,GS,4.42,1.21,21,False,False,up
2022Q2,UNH,GS,0.3,1.21,3,False,False,up
2022Q2,GS,V,1.21,2.34,1,True,False,up
2022Q2,GS,WFC,1.21,-0.96,1,True,True,up
2022Q2,HD,INTC,-2.48,-2.62,9,False,False,down
2022Q2,HD,ISRG,-2.48,0.24,22,False,False,down
2022Q2,HD,JNJ,-2.48,-0.25,19,False,False,down
2022Q2,HD,JPM,-2.48,0.4,4,False,False,down
2022Q2,HD,LLY,-2.48,2.06,20,False,False,down
2022Q2,HD,MA,-2.48,-4.95,3,False,False,down
2022Q2,HD,META,-2.48,-1.44,17,False,False,down
2022Q2,HD,MRK,-2.48,4.7,15,False,False,down
2022Q2,HD,MS,-2.48,-0.55,18,False,False,down
2022Q2,HD,MSFT,-2.48,1.47,4,False,False,down
2022Q2,HD,NOW,-2.48,5.13,16,False,False,down
2022Q2,HD,NVDA,-2.48,0.17,16,False,False,down
2022Q2,HD,PANW,-2.48,-5.13,13,False,False,down
2022Q2,HD,PEP,-2.48,1.88,1,True,True,down
2022Q2,HD,PG,-2.48,-0.11,16,True,True,down
2022Q2,HD,RTX,-2.48,0.66,17,False,False,down
2022Q2,HD,TMO,-2.48,1.42,1,False,False,down
2022Q2,HD,TSLA,-2.48,4.3,14,True,False,down
2022Q2,HD,UAL,-2.48,-0.32,18,False,False,down
2022Q2,HD,UBER,-2.48,4.42,0,False,False,down
2022Q2,HD,UNH,-2.48,0.3,18,False,False,down
2022Q2,HD,V,-2.48,2.34,22,False,False,down
2022Q2,HD,WFC,-2.48,-0.96,22,False,False,down
2022Q2,INTC,ISRG,-2.62,0.24,13,False,False,down
2022Q2,INTC,JNJ,-2.62,-0.25,10,False,False,down
2022Q2,JPM,INTC,0.4,-2.62,5,False,False,up
2022Q2,INTC,LLY,-2.62,2.06,11,False,False,down
2022Q2,MA,INTC,-4.95,-2.62,6,False,False,down
2022Q2,INTC,META,-2.62,-1.44,8,True,False,down
2022Q2,INTC,MRK,-2.62,4.7,6,False,False,down
2022Q2,INTC,MS,-2.62,-0.55,9,False,False,down
2022Q2,MSFT,INTC,1.47,-2.62,5,True,False,up
2022Q2,INTC,NOW,-2.62,5.13,7,True,False,down
2022Q2,INTC,NVDA,-2.62,0.17,7,True,True,down
2022Q2,INTC,PANW,-2.62,-5.13,4,True,False,down
2022Q2,PEP,INTC,1.88,-2.62,8,False,False,up
2022Q2,INTC,PG,-2.62,-0.11,7,False,False,down
2022Q2,INTC,RTX,-2.62,0.66,8,False,False,down
2022Q2,TMO,INTC,1.42,-2.62,8,False,False,up
2022Q2,INTC,TSLA,-2.62,4.3,5,False,False,down
2022Q2,INTC,UAL,-2.62,-0.32,9,False,False,down
2022Q2,UBER,INTC,4.42,-2.62,9,True,False,up
2022Q2,INTC,UNH,-2.62,0.3,9,False,False,down
2022Q2,INTC,V,-2.62,2.34,13,False,False,down
2022Q2,INTC,WFC,-2.62,-0.96,13,False,False,down
2022Q2,JNJ,ISRG,-0.25,0.24,3,True,False,down
2022Q2,JPM,ISRG,0.4,0.24,18,False,False,up
2022Q2,LLY,ISRG,2.06,0.24,2,True,False,up
2022Q2,MA,ISRG,-4.95,0.24,19,False,False,down
2022Q2,META,ISRG,-1.44,0.24,5,False,False,down
2022Q2,MRK,ISRG,4.7,0.24,7,True,False,up
2022Q2,MS,ISRG,-0.55,0.24,4,False,False,down
2022Q2,MSFT,ISRG,1.47,0.24,18,False,False,up
2022Q2,NOW,ISRG,5.13,0.24,6,False,False,up
2022Q2,NVDA,ISRG,0.17,0.24,6,False,False,up
2022Q2,PANW,ISRG,-5.13,0.24,9,False,False,down
2022Q2,PEP,ISRG,1.88,0.24,21,False,False,up
2022Q2,PG,ISRG,-0.11,0.24,6,False,False,down
2022Q2,RTX,ISRG,0.66,0.24,5,False,False,up
2022Q2,TMO,ISRG,1.42,0.24,21,True,True,up
2022Q2,TSLA,ISRG,4.3,0.24,8,False,False,up
2022Q2,UAL,ISRG,-0.32,0.24,4,False,False,down
2022Q2,UBER,ISRG,4.42,0.24,22,False,False,up
2022Q2,UNH,ISRG,0.3,0.24,4,True,True,up
2022Q2,ISRG,V,0.24,2.34,0,False,False,up
2022Q2,ISRG,WFC,0.24,-0.96,0,False,False,up
2022Q2,JPM,JNJ,0.4,-0.25,15,False,False,up
2022Q2,JNJ,LLY,-0.25,2.06,1,True,True,down
2022Q2,MA,JNJ,-4.95,-0.25,16,False,False,down
2022Q2,META,JNJ,-1.44,-0.25,2,False,False,down
2022Q2,MRK,JNJ,4.7,-0.25,4,True,True,up
2022Q2,MS,JNJ,-0.55,-0.25,1,False,False,down
2022Q2,MSFT,JNJ,1.47,-0.25,15,False,False,up
2022Q2,NOW,JNJ,5.13,-0.25,3,False,False,up
2022Q2,NVDA,JNJ,0.17,-0.25,3,False,False,up
2022Q2,PANW,JNJ,-5.13,-0.25,6,False,False,down
2022Q2,PEP,JNJ,1.88,-0.25,18,False,False,up
2022Q2,PG,JNJ,-0.11,-0.25,3,False,False,down
2022Q2,RTX,JNJ,0.66,-0.25,2,False,False,up
2022Q2,TMO,JNJ,1.42,-0.25,18,True,False,up
2022Q2,TSLA,JNJ,4.3,-0.25,5,False,False,up
2022Q2,UAL,JNJ,-0.32,-0.25,1,False,False,down
2022Q2,UBER,JNJ,4.42,-0.25,19,False,False,up
2022Q2,UNH,JNJ,0.3,-0.25,1,True,False,up
2022Q2,JNJ,V,-0.25,2.34,3,False,False,down
2022Q2,JNJ,WFC,-0.25,-0.96,3,False,False,down
2022Q2,JPM,LLY,0.4,2.06,16,False,False,up
2022Q2,MA,JPM,-4.95,0.4,1,True,False,down
2022Q2,JPM,META,0.4,-1.44,13,False,False,up
2022Q2,JPM,MRK,0.4,4.7,11,False,False,up
2022Q2,JPM,MS,0.4,-0.55,14,True,True,up
2022Q2,JPM,MSFT,0.4,1.47,0,False,False,up
2022Q2,JPM,NOW,0.4,5.13,12,False,False,up
2022Q2,JPM,NVDA,0.4,0.17,12,False,False,up
2022Q2,JPM,PANW,0.4,-5.13,9,False,False,up
2022Q2,PEP,JPM,1.88,0.4,3,False,False,up
2022Q2,JPM,PG,0.4,-0.11,12,False,False,up
2022Q2,JPM,RTX,0.4,0.66,13,False,False,up
2022Q2,TMO,JPM,1.42,0.4,3,False,False,up
2022Q2,JPM,TSLA,0.4,4.3,10,False,False,up
2022Q2,JPM,UAL,0.4,-0.32,14,False,False,up
2022Q2,UBER,JPM,4.42,0.4,4,False,False,up
2022Q2,JPM,UNH,0.4,0.3,14,False,False,up
2022Q2,JPM,V,0.4,2.34,18,True,False,up
2022Q2,JPM,WFC,0.4,-0.96,18,True,True,up
2022Q2,MA,LLY,-4.95,2.06,17,False,False,down
2022Q2,META,LLY,-1.44,2.06,3,False,False,down
2022Q2,MRK,LLY,4.7,2.06,5,True,True,up
2022Q2,MS,LLY,-0.55,2.06,2,False,False,down
2022Q2,MSFT,LLY,1.47,2.06,16,False,False,up
2022Q2,NOW,LLY,5.13,2.06,4,False,False,up
2022Q2,NVDA,LLY,0.17,2.06,4,False,False,up
2022Q2,PANW,LLY,-5.13,2.06,7,False,False,down
2022Q2,PEP,LLY,1.88,2.06,19,False,False,up
2022Q2,PG,LLY,-0.11,2.06,4,False,False,down
2022Q2,RTX,LLY,0.66,2.06,3,False,False,up
2022Q2,TMO,LLY,1.42,2.06,19,True,False,up
2022Q2,TSLA,LLY,4.3,2.06,6,False,False,up
2022Q2,UAL,LLY,-0.32,2.06,2,False,False,down
2022Q2,UBER,LLY,4.42,2.06,20,False,False,up
2022Q2,UNH,LLY,0.3,2.06,2,True,False,up
2022Q2,LLY,V,2.06,2.34,2,False,False,up
2022Q2,LLY,WFC,2.06,-0.96,2,False,False,up
2022Q2,MA,META,-4.95,-1.44,14,False,False,down
2022Q2,MA,MRK,-4.95,4.7,12,False,False,down
2022Q2,MA,MS,-4.95,-0.55,15,True,False,down
2022Q2,MA,MSFT,-4.95,1.47,1,False,False,down
2022Q2,MA,NOW,-4.95,5.13,13,False,False,down
2022Q2,MA,NVDA,-4.95,0.17,13,False,False,down
2022Q2,MA,PANW,-4.95,-5.13,10,False,False,down
2022Q2,PEP,MA,1.88,-4.95,2,False,False,up
2022Q2,MA,PG,-4.95,-0.11,13,False,False,down
2022Q2,MA,RTX,-4.95,0.66,14,False,False,down
2022Q2,TMO,MA,1.42,-4.95,2,False,False,up
2022Q2,MA,TSLA,-4.95,4.3,11,False,False,down
2022Q2,MA,UAL,-4.95,-0.32,15,False,False,down
2022Q2,UBER,MA,4.42,-4.95,3,False,False,up
2022Q2,MA,UNH,-4.95,0.3,15,False,False,down
2022Q2,MA,V,-4.95,2.34,19,True,True,down
2022Q2,MA,WFC,-4.95,-0.96,19,True,False,down
2022Q2,MRK,META,4.7,-1.44,2,False,False,up
2022Q2,META,MS,-1.44,-0.55,1,False,False,down
2022Q2,MSFT,META,1.47,-1.44,13,True,True,up
2022Q2,NOW,META,5.13,-1.44,1,True,True,up
2022Q2,NVDA,META,0.17,-1.44,1,True,False,up
2022Q2,PANW,META,-5.13,-1.44,4,True,True,down
2022Q2,PEP,META,1.88,-1.44,16,False,False,up
2022Q2,PG,META,-0.11,-1.44,1,False,False,down
2022Q2,META,RTX,-1.44,0.66,0,False,False,down
2022Q2,TMO,META,1.42,-1.44,16,False,False,up
2022Q2,TSLA,META,4.3,-1.44,3,False,False,up
2022Q2,META,UAL,-1.44,-0.32,1,False,False,down
2022Q2,UBER,META,4.42,-1.44,17,True,True,up
2022Q2,META,UNH,-1.44,0.3,1,False,False,down
2022Q2,META,V,-1.44,2.34,5,False,False,down
2022Q2,META,WFC,-1.44,-0.96,5,False,False,down
2022Q2,MRK,MS,4.7,-0.55,3,False,False,up
2022Q2,MSFT,MRK,1.47,4.7,11,False,False,up
2022Q2,MRK,NOW,4.7,5.13,1,False,False,up
2022Q2,MRK,NVDA,4.7,0.17,1,False,False,up
2022Q2,PANW,MRK,-5.13,4.7,2,False,False,down
2022Q2,PEP,MRK,1.88,4.7,14,False,False,up
2022Q2,MRK,PG,4.7,-0.11,1,False,False,up
2022Q2,MRK,RTX,4.7,0.66,2,False,False,up
2022Q2,TMO,MRK,1.42,4.7,14,True,False,up
2022Q2,TSLA,MRK,4.3,4.7,1,False,False,up
2022Q2,MRK,UAL,4.7,-0.32,3,False,False,up
2022Q2,UBER,MRK,4.42,4.7,15,False,False,up
2022Q2,MRK,UNH,4.7,0.3,3,True,False,up
2022Q2,MRK,V,4.7,2.34,7,False,False,up
2022Q2,MRK,WFC,4.7,-0.96,7,False,False,up
2022Q2,MSFT,MS,1.47,-0.55,14,False,False,up
2022Q2,NOW,MS,5.13,-0.55,2,False,False,up
2022Q2,NVDA,MS,0.17,-0.55,2,False,False,up
2022Q2,PANW,MS,-5.13,-0.55,5,False,False,down
2022Q2,PEP,MS,1.88,-0.55,17,False,False,up
2022Q2,PG,MS,-0.11,-0.55,2,False,False,down
2022Q2,RTX,MS,0.66,-0.55,1,False,False,up
2022Q2,TMO,MS,1.42,-0.55,17,False,False,up
2022Q2,TSLA,MS,4.3,-0.55,4,False,False,up
2022Q2,MS,UAL,-0.55,-0.32,0,False,False,down
2022Q2,UBER,MS,4.42,-0.55,18,False,False,up
2022Q2,MS,UNH,-0.55,0.3,0,False,False,down
2022Q2,MS,V,-0.55,2.34,4,True,False,down
2022Q2,MS,WFC,-0.55,-0.96,4,True,True,down
2022Q2,MSFT,NOW,1.47,5.13,12,True,True,up
2022Q2,MSFT,NVDA,1.47,0.17,12,True,False,up
2022Q2,MSFT,PANW,1.47,-5.13,9,True,True,up
2022Q2,PEP,MSFT,1.88,1.47,3,False,False,up
2022Q2,MSFT,PG,1.47,-0.11,12,False,False,up
2022Q2,MSFT,RTX,1.47,0.66,13,False,False,up
2022Q2,TMO,MSFT,1.42,1.47,3,False,False,up
2022Q2,MSFT,TSLA,1.47,4.3,10,False,False,up
2022Q2,MSFT,UAL,1.47,-0.32,14,False,False,up
2022Q2,UBER,MSFT,4.42,1.47,4,True,True,up
2022Q2,MSFT,UNH,1.47,0.3,14,False,False,up
2022Q2,MSFT,V,1.47,2.34,18,False,False,up
2022Q2,MSFT,WFC,1.47,-0.96,18,False,False,up
2022Q2,NOW,NVDA,5.13,0.17,0,True,False,up
2022Q2,PANW,NOW,-5.13,5.13,3,True,True,down
2022Q2,PEP,NOW,1.88,5.13,15,False,False,up
2022Q2,NOW,PG,5.13,-0.11,0,False,False,up
2022Q2,NOW,RTX,5.13,0.66,1,False,False,up
2022Q2,TMO,NOW,1.42,5.13,15,False,False,up
2022Q2,TSLA,NOW,4.3,5.13,2,False,False,up
2022Q2,NOW,UAL,5.13,-0.32,2,False,False,up
2022Q2,UBER,NOW,4.42,5.13,16,True,True,up
2022Q2,NOW,UNH,5.13,0.3,2,False,False,up
2022Q2,NOW,V,5.13,2.34,6,False,False,up
2022Q2,NOW,WFC,5.13,-0.96,6,False,False,up
2022Q2,PANW,NVDA,-5.13,0.17,3,True,False,down
2022Q2,PEP,NVDA,1.88,0.17,15,False,False,up
2022Q2,NVDA,PG,0.17,-0.11,0,False,False,up
2022Q2,NVDA,RTX,0.17,0.66,1,False,False,up
2022Q2,TMO,NVDA,1.42,0.17,15,False,False,up
2022Q2,TSLA,NVDA,4.3,0.17,2,False,False,up
2022Q2,NVDA,UAL,0.17,-0.32,2,False,False,up
2022Q2,UBER,NVDA,4.42,0.17,16,True,False,up
2022Q2,NVDA,UNH,0.17,0.3,2,False,False,up
2022Q2,NVDA,V,0.17,2.34,6,False,False,up
2022Q2,NVDA,WFC,0.17,-0.96,6,False,False,up
2022Q2,PEP,PANW,1.88,-5.13,12,False,False,up
2022Q2,PANW,PG,-5.13,-0.11,3,False,False,down
2022Q2,PANW,RTX,-5.13,0.66,4,False,False,down
2022Q2,TMO,PANW,1.42,-5.13,12,False,False,up
2022Q2,PANW,TSLA,-5.13,4.3,1,False,False,down
2022Q2,PANW,UAL,-5.13,-0.32,5,False,False,down
2022Q2,UBER,PANW,4.42,-5.13,13,True,True,up
2022Q2,PANW,UNH,-5.13,0.3,5,False,False,down
2022Q2,PANW,V,-5.13,2.34,9,False,False,down
2022Q2,PANW,WFC,-5.13,-0.96,9,False,False,down
2022Q2,PEP,PG,1.88,-0.11,15,True,True,up
2022Q2,PEP,RTX,1.88,0.66,16,False,False,up
2022Q2,PEP,TMO,1.88,1.42,0,False,False,up
2022Q2,PEP,TSLA,1.88,4.3,13,True,False,up
2022Q2,PEP,UAL,1.88,-0.32,17,False,False,up
2022Q2,UBER,PEP,4.42,1.88,1,False,False,up
2022Q2,PEP,UNH,1.88,0.3,17,False,False,up
2022Q2,PEP,V,1.88,2.34,21,False,False,up
2022Q2,PEP,WFC,1.88,-0.96,21,False,False,up
2022Q2,PG,RTX,-0.11,0.66,1,False,False,down
2022Q2,TMO,PG,1.42,-0.11,15,False,False,up
2022Q2,TSLA,PG,4.3,-0.11,2,True,False,up
2022Q2,PG,UAL,-0.11,-0.32,2,False,False,down
2022Q2,UBER,PG,4.42,-0.11,16,False,False,up
2022Q2,PG,UNH,-0.11,0.3,2,False,False,down
2022Q2,PG,V,-0.11,2.34,6,False,False,down
2022Q2,PG,WFC,-0.11,-0.96,6,False,False,down
2022Q2,TMO,RTX,1.42,0.66,16,False,False,up
2022Q2,TSLA,RTX,4.3,0.66,3,False,False,up
2022Q2,RTX,UAL,0.66,-0.32,1,True,False,up
2022Q2,UBER,RTX,4.42,0.66,17,False,False,up
2022Q2,RTX,UNH,0.66,0.3,1,False,False,up
2022Q2,RTX,V,0.66,2.34,5,False,False,up
2022Q2,RTX,WFC,0.66,-0.96,5,False,False,up
2022Q2,TMO,TSLA,1.42,4.3,13,False,False,up
2022Q2,TMO,UAL,1.42,-0.32,17,False,False,up
2022Q2,UBER,TMO,4.42,1.42,1,False,False,up
2022Q2,TMO,UNH,1.42,0.3,17,True,True,up
2022Q2,TMO,V,1.42,2.34,21,False,False,up
2022Q2,TMO,WFC,1.42,-0.96,21,False,False,up
2022Q2,TSLA,UAL,4.3,-0.32,4,False,False,up
2022Q2,UBER,TSLA,4.42,4.3,14,False,False,up
2022Q2,TSLA,UNH,4.3,0.3,4,False,False,up
2022Q2,TSLA,V,4.3,2.34,8,False,False,up
2022Q2,TSLA,WFC,4.3,-0.96,8,False,False,up
2022Q2,UBER,UAL,4.42,-0.32,18,False,False,up
2022Q2,UAL,UNH,-0.32,0.3,0,False,False,down
2022Q2,UAL,V,-0.32,2.34,4,False,False,down
2022Q2,UAL,WFC,-0.32,-0.96,4,False,False,down
2022Q2,UBER,UNH,4.42,0.3,18,False,False,up
2022Q2,UBER,V,4.42,2.34,22,False,False,up
2022Q2,UBER,WFC,4.42,-0.96,22,False,False,up
2022Q2,UNH,V,0.3,2.34,4,False,False,up
2022Q2,UNH,WFC,0.3,-0.96,4,False,False,up
2022Q2,V,WFC,2.34,-0.96,0,True,False,up
2022Q3,ABBV,AAPL,1.05,-3.47,7,False,False,up
2022Q3,AAPL,ADBE,-3.47,-3.47,5,True,False,down
2022Q3,AAPL,AMD,-3.47,1.38,4,True,False,down
2022Q3,AMZN,AAPL,2.1,-3.47,9,False,False,up
2022Q3,AVGO,AAPL,1.05,-3.47,13,True,False,up
2022Q3,AXP,AAPL,2.23,-3.47,3,False,False,up
2022Q3,BA,AAPL,0.96,-3.47,9,False,False,up
2022Q3,AAPL,BLK,-3.47,-1.39,10,False,False,down
2022Q3,C,AAPL,1.0,-3.47,2,False,False,up
2022Q3,AAPL,CAT,-3.47,0.8,10,False,False,down
2022Q3,AAPL,COST,-3.47,3.82,8,False,False,down
2022Q3,AAPL,CRM,-3.47,-2.71,0,True,False,down
2022Q3,DAL,AAPL,-2.64,-3.47,3,False,False,down
2022Q3,AAPL,GOOGL,-3.47,-2.7,3,True,False,down
2022Q3,GS,AAPL,-3.69,-3.47,10,False,False,down
2022Q3,AAPL,HD,-3.47,6.79,6,False,False,down
2022Q3,INTC,AAPL,0.75,-3.47,8,True,False,up
2022Q3,AAPL,ISRG,-3.47,0.75,8,False,False,down
2022Q3,AAPL,JNJ,-3.47,0.57,2,False,False,down
2022Q3,AAPL,JPM,-3.47,1.02,3,False,False,down
2022Q3,AAPL,LLY,-3.47,3.72,10,False,False,down
2022Q3,AAPL,MA,-3.47,1.28,6,False,False,down
2022Q3,AAPL,META,-3.47,1.79,9,True,False,down
2022Q3,MRK,AAPL,0.25,-3.47,5,False,False,up
2022Q3,MS,AAPL,5.35,-3.47,3,False,False,up
2022Q3,MSFT,AAPL,2.59,-3.47,13,True,False,up
2022Q3,NOW,AAPL,6.84,-3.47,7,True,False,up
2022Q3,NVDA,AAPL,0.05,-3.47,12,True,False,up
2022Q3,AAPL,PANW,-3.47,-3.03,0,True,False,down
2022Q3,PEP,AAPL,0.52,-3.47,6,False,False,up
2022Q3,PG,AAPL,-1.14,-3.47,1,False,False,down
2022Q3,RTX,AAPL,1.54,-3.47,12,False,False,up
2022Q3,TMO,AAPL,-0.36,-3.47,3,False,False,down
2022Q3,TSLA,AAPL,0.4,-3.47,2,False,False,up
2022Q3,UAL,AAPL,0.21,-3.47,5,False,False,up
2022Q3,UBER,AAPL,-4.67,-3.47,11,True,False,down
2022Q3,UNH,AAPL,-2.02,-3.47,9,False,False,down
2022Q3,AAPL,V,-3.47,2.86,1,False,False,down
2022Q3,AAPL,WFC,-3.47,-3.36,6,False,False,down
2022Q3,ABBV,ADBE,1.05,-3.47,12,False,False,up
2022Q3,ABBV,AMD,1.05,1.38,11,False,False,up
2022Q3,AMZN,ABBV,2.1,1.05,2,False,False,up
2022Q3,AVGO,ABBV,1.05,1.05,6,False,False,up
2022Q3,ABBV,AXP,1.05,2.23,4,False,False,up
2022Q3,BA,ABBV,0.96,1.05,2,False,False,up
2022Q3,ABBV,BLK,1.05,-1.39,17,False,False,up
2022Q3,ABBV,C,1.05,1.0,5,False,False,up
2022Q3,ABBV,CAT,1.05,0.8,17,False,False,up
2022Q3,ABBV,COST,1.05,3.82,15,False,False,up
2022Q3,ABBV,CRM,1.05,-2.71,7,False,False,up
2022Q3,ABBV,DAL,1.05,-2.64,4,False,False,up
2022Q3,ABBV,GOOGL,1.05,-2.7,10,False,False,up
2022Q3,GS,ABBV,-3.69,1.05,3,False,False,down
2022Q3,ABBV,HD,1.05,6.79,13,False,False,up
2022Q3,INTC,ABBV,0.75,1.05,1,False,False,up
2022Q3,ABBV,ISRG,1.05,0.75,15,True,False,up
2022Q3,ABBV,JNJ,1.05,0.57,9,True,False,up
2022Q3,ABBV,JPM,1.05,1.02,10,False,False,up
2022Q3,ABBV,LLY,1.05,3.72,17,True,False,up
2022Q3,ABBV,MA,1.05,1.28,13,False,False,up
2022Q3,ABBV,META,1.05,1.79,16,False,False,up
2022Q3,ABBV,MRK,1.05,0.25,2,True,False,up
2022Q3,ABBV,MS,1.05,5.35,4,False,False,up
2022Q3,MSFT,ABBV,2.59,1.05,6,False,False,up
2022Q3,ABBV,NOW,1.05,6.84,0,False,False,up
2022Q3,NVDA,ABBV,0.05,1.05,5,False,False,up
2022Q3,ABBV,PANW,1.05,-3.03,7,False,False,up
2022Q3,ABBV,PEP,1.05,0.52,1,False,False,up
2022Q3,ABBV,PG,1.05,-1.14,6,False,False,up
